0,1.08618,8.53767,7.24124,6.1985,4.5543,5.43569,6.47114,5.45661,3.89575,4.02985,2.71028,0.967813,1.96214,2.17477,2.33587,0.972628,0.879999,1.71146,1.46564,1.19131,0.717224,0.883036,0.789765,0.447353,0.734551,6.3564,7.66088,1.44597,1.17183,1.13059,1.0118,1.12411,0.350307,0.395746,0.730098,0.861998,0.909397,1.12327,0.730442,0.339799,0.524072,0.850776,1.06327,0.569453,0.382745,0.38752,0.436507,0.490551,0.874668,1.2158,35.9109,117.59,68.9331,2.65445,0.453633,0.492002,0.515558,0.497238,0.566472,0.513293,0.359869,0.360751,0.326964,0.341044,0.299517,0.306562,0.396725,0.509546,0.30427,0.314127,0.295684,0.291062,0.258537,0.252931,0.206602,0.580555,16.8367,28.5061,8.803,0.2939,0.174345,0.12396,0.118432,0.111227,0.113055,0.112492,0.108806,0.0971305,0.0958694,0.102276,0.0990937,0.0992325,0.0910525,0.0974581,0.093305,0.0941042,0.0927048,0.0941561,0.08904,0.0896617,0.0911101,0.0779856,0.185187,0.0797867,0.0942554,0.0855832,0.0858946,0.0838105,0.0847872,0.0851431,0.0830608,0.0838755,0.0831147,0.0827829,0.0824337,0.0824869,0.0821224,0.0818261,0.081553,0.0816511,0.0811359,0.0811106,0.0812061,0.0809009,0.0807829
0,0.524752,2.75916,2.38676,1.51838,1.09334,4.19162,5.50739,1.75203,2.1371,2.56922,3.47811,1.50936,0.814852,1.47113,1.94715,0.682717,0.65316,2.12777,1.37735,0.926353,0.585756,0.666735,0.502613,0.360381,0.71071,5.30526,6.26347,1.15666,1.26235,1.26729,0.886313,0.996668,0.57621,0.301099,0.716061,0.886062,0.76975,1.10682,0.683284,0.318723,0.557165,0.831191,1.04642,0.527035,0.327957,0.331415,0.414641,0.432302,0.889864,1.18267,30.0284,98.369,57.6946,2.24426,0.41155,0.41226,0.428177,0.45261,0.513596,0.440256,0.322366,0.298828,0.26895,0.287206,0.246178,0.258152,0.248924,0.331379,0.26274,0.261895,0.265147,0.25398,0.212131,0.210606,0.168263,0.498397,14.0863,23.8538,7.35508,0.257174,0.176975,0.110373,0.103491,0.0979424,0.0983175,0.0964709,0.108231,0.0903627,0.0830892,0.0875046,0.0847293,0.0852561,0.0786706,0.0827803,0.0794213,0.0796871,0.0796707,0.079181,0.0756828,0.0763358,0.0778906,0.0635809,0.154698,0.0658385,0.0797719,0.0722868,0.0720944,0.0708217,0.0714981,0.0716129,0.0699187,0.0707252,0.0699531,0.0697576,0.0692796,0.0695346,0.0689515,0.0688272,0.0685287,0.0687359,0.0681768,0.0682298,0.0681989,0.0679613,0.0679444
0,0.0953245,0.601602,1.11893,1.41934,1.07971,0.995765,1.35346,0.657644,0.84453,1.35009,2.80268,1.8051,1.29838,0.946518,0.558031,0.733744,0.454766,0.695203,0.753095,0.725736,0.775889,1.31781,1.0095,0.812627,0.895497,1.05975,0.793149,1.0569,0.816505,0.73278,0.742425,0.79113,0.428899,0.33514,0.329727,0.471788,0.71412,0.431291,0.297409,0.338274,0.660616,1.03118,0.621112,0.469302,0.377937,0.232391,0.298809,0.307778,0.469483,0.215746,1.14089,3.84163,2.30969,0.38037,0.128085,0.216109,0.227829,0.136193,0.172533,0.241713,0.220807,0.126266,0.0809653,0.100699,0.0598715,0.0883088,0.145637,0.177397,0.219599,0.145292,0.0952369,0.0655048,0.0943968,0.0786507,0.0470605,0.107064,0.567879,0.93073,0.281543,0.0430816,0.0811113,0.0520132,0.0434607,0.0283938,0.0417408,0.0500576,0.0597706,0.086781,0.0515976,0.0231054,0.0224214,0.0262944,0.0365024,0.0219462,0.0172391,0.0167067,0.0177451,0.0232273,0.0192215,0.016819,0.0180565,0.0193286,0.0150777,0.0167885,0.0120811,0.0115115,0.0116334,0.0121665,0.0103513,0.0100591,0.0101174,0.0100104,0.0101264,0.0100002,0.0100731,0.0100697,0.0100763,0.0100418,0.010014,0.0100856,0.0100426,0.0100584,0.0100417,0.0100519,0.0100543
0,1.01165,4.73049,4.97491,3.66108,2.94223,1.41491,2.38809,2.27857,2.96783,4.02956,4.75748,4.10677,1.52454,1.52469,1.42062,0.956294,0.773144,1.4008,1.65304,1.21017,0.340141,0.474892,0.37489,0.468012,0.589615,2.07335,2.35179,1.10181,1.1614,1.08767,0.958602,1.08969,0.609782,0.239063,0.743913,0.923821,0.778293,0.991748,0.6157,0.408629,0.459421,0.889503,1.07772,0.503444,0.236468,0.29475,0.202164,0.253107,0.752574,0.991315,8.07777,26.6249,15.7221,0.701859,0.388686,0.177531,0.146903,0.398525,0.433943,0.401552,0.313115,0.110617,0.0906607,0.227435,0.103842,0.191092,0.126405,0.179555,0.222285,0.243324,0.212779,0.196242,0.0694415,0.0717112,0.125516,0.164458,3.84704,6.45517,1.98377,0.193439,0.138827,0.0402252,0.0385115,0.0378268,0.0359285,0.0517545,0.103489,0.0780123,0.0379287,0.036295,0.0419655,0.0558001,0.0403128,0.0416621,0.0334503,0.0249941,0.0283928,0.0356683,0.0292782,0.0305841,0.0305513,0.0208067,0.053866,0.0222625,0.0263102,0.0201299,0.0205559,0.0201406,0.020392,0.0206144,0.0205847,0.0201941,0.0201151,0.0196836,0.0199455,0.0201548,0.0199381,0.0192983,0.0200241,0.0195737,0.019582,0.019601,0.0194931,0.0195603,0.0195012
0,0.481708,1.79772,1.87179,3.09897,5.5222,3.82185,2.69467,4.36108,2.36814,1.1338,1.25965,0.859289,0.904886,0.958977,0.900675,0.769665,0.463025,1.43701,1.64466,1.00294,1.17269,1.47009,1.06182,0.867827,0.939,1.41482,1.22123,1.11266,0.734324,0.489203,0.903051,1.18055,1.06982,0.910698,0.55897,1.08778,1.25774,0.420906,0.373947,0.335869,0.718127,0.765666,0.630183,0.538555,0.640065,0.389716,0.423267,0.42845,0.582094,0.366108,1.29136,4.59126,2.78284,0.45491,0.426202,0.418311,0.177278,0.280014,0.230047,0.260179,0.313937,0.155037,0.0479649,0.116205,0.106217,0.0903371,0.117851,0.211865,0.265559,0.157653,0.107505,0.130436,0.0720311,0.147835,0.143843,0.126776,0.678143,1.1182,0.317033,0.0742987,0.0967039,0.0722115,0.0601283,0.0499218,0.0698872,0.0594412,0.0569903,0.0686969,0.0549538,0.026045,0.0210931,0.0262591,0.0614712,0.0496584,0.0220418,0.0327529,0.0320954,0.0353102,0.0210571,0.0153661,0.014988,0.0211599,0.0226816,0.0204215,0.014416,0.0116009,0.0132337,0.0140488,0.0130955,0.0113038,0.0112655,0.0110284,0.0104335,0.0103581,0.0104158,0.0105014,0.0102777,0.0104409,0.0103671,0.0103188,0.0103188,0.0103975,0.0102983,0.0103151,0.0103645
0,0.0850776,0.241233,0.426988,0.612895,1.08896,1.2902,1.93735,1.34624,0.597296,0.562477,2.57895,2.79651,2.65995,1.18338,1.35133,1.56363,0.859452,1.25946,0.815703,0.289993,0.561196,0.901145,1.40938,1.03816,0.671259,0.941981,0.776732,1.59462,1.38691,1.20414,0.976592,0.859488,0.976712,0.540405,0.912169,1.22938,0.792388,0.695514,0.671613,0.301085,0.508997,0.821769,0.89436,0.600863,0.558793,0.436511,0.535218,0.733241,1.01851,0.474153,1.42982,4.44422,2.72785,0.535587,0.373725,0.302693,0.173012,0.500417,0.381752,0.405716,0.48565,0.200143,0.181644,0.104171,0.112284,0.137644,0.22275,0.241186,0.340379,0.241259,0.186352,0.23612,0.0639699,0.113036,0.121176,0.149275,0.671791,1.07678,0.347431,0.0859211,0.175048,0.121563,0.0753538,0.051883,0.0674428,0.0583933,0.0867485,0.0696168,0.0394486,0.0245132,0.0386521,0.0351857,0.0407437,0.054922,0.0370954,0.0196373,0.0312218,0.0270208,0.0253309,0.0288031,0.0305926,0.0297019,0.0170589,0.013579,0.0124403,0.0126948,0.0151392,0.01114,0.0102468,0.0100093,0.0106419,0.0102664,0.0102554,0.0102615,0.0102254,0.0101212,0.0102519,0.0101457,0.0100848,0.0101297,0.0101137,0.0101153,0.0101029,0.0101173,0.0101094
0,0.151648,0.91695,1.22995,1.66985,0.924627,0.739005,1.28275,1.67993,2.14091,1.85334,1.77423,2.34785,1.341,1.14953,0.881087,1.42846,0.988409,1.04701,1.37644,0.733755,0.430215,0.762379,1.29314,1.10059,1.36263,1.14427,0.740236,0.596532,0.493358,0.464069,1.08442,0.736716,0.847754,0.5598,0.442689,0.804073,0.830999,0.842397,0.58924,0.634642,0.980893,0.757959,0.984107,0.783845,0.626757,0.537412,0.541865,0.471152,0.743809,0.513449,1.65326,5.24113,3.04418,0.47115,0.449159,0.473777,0.160703,0.262759,0.227275,0.424423,0.291803,0.0828298,0.0400015,0.116051,0.119777,0.121384,0.0882977,0.15484,0.212335,0.252567,0.101153,0.12331,0.0641504,0.170941,0.152319,0.129145,0.743447,1.27177,0.402152,0.0956755,0.128179,0.0790952,0.0751575,0.0684249,0.0683792,0.0758326,0.0947472,0.0616932,0.0731829,0.044369,0.0385161,0.0488072,0.042622,0.0362835,0.0176582,0.0192415,0.0264969,0.0226835,0.0283163,0.0144115,0.0131992,0.0130853,0.0138587,0.0195152,0.0175657,0.014666,0.0135238,0.0106289,0.0102923,0.0103006,0.0109534,0.0101852,0.0102725,0.0100591,0.0102143,0.0101369,0.0101111,0.010139,0.0100971,0.0101487,0.0100887,0.0101017,0.0101033,0.0101071,0.0101038
0,0.156962,0.757676,0.816627,0.885238,1.77789,1.48425,1.27854,1.33738,1.64073,2.46588,1.54397,1.46082,2.63725,1.19609,1.32514,1.56881,1.38794,0.953197,1.08515,1.15415,1.15832,0.467558,1.36219,1.67669,0.705358,0.968931,0.722768,0.294819,1.01451,1.09275,0.891662,0.887307,0.473064,0.706542,0.815538,0.725946,1.62942,1.33073,0.557377,0.722599,0.566241,0.711589,0.68812,0.485082,0.598215,0.6722,0.867898,0.344469,0.305148,0.532416,1.28586,3.55603,2.00324,0.338592,0.23819,0.196134,0.124833,0.687883,0.563222,0.40871,0.266868,0.114512,0.0861062,0.34058,0.182907,0.318764,0.106678,0.112183,0.204309,0.238858,0.260835,0.328375,0.0545234,0.0747583,0.0782369,0.0945612,0.489746,0.858617,0.309055,0.10625,0.0538005,0.0602666,0.124081,0.0936544,0.0651786,0.0578772,0.063441,0.0602238,0.0447111,0.0521184,0.0388484,0.074403,0.0875541,0.0404145,0.0353514,0.0272099,0.018724,0.0267603,0.0233543,0.0281855,0.0215297,0.0139659,0.0157001,0.0175355,0.0157419,0.019598,0.0155678,0.0118656,0.0124459,0.012695,0.0121422,0.0116505,0.0119349,0.0121396,0.0118163,0.0115019,0.0116316,0.0115662,0.0115118,0.0115861,0.0113609,0.0114677,0.0114154,0.0113567,0.0112325
0,0.149726,0.72947,0.846275,1.46325,1.6935,1.35241,1.51816,2.01609,1.20573,1.22712,1.81238,1.50225,0.993923,1.27254,0.816776,1.0952,0.793913,0.673592,0.436485,0.578915,0.876004,1.28423,0.964413,1.05519,0.807702,1.36952,1.67864,1.03815,0.562067,0.637995,0.953327,0.951753,0.335518,0.850777,0.84646,0.22464,0.508025,0.516796,0.497912,0.585184,0.766717,0.85278,0.382956,0.329542,0.179039,0.494563,0.40016,0.216798,0.460566,0.297711,5.94019,19.4943,11.4459,0.482471,0.267687,0.17273,0.356029,0.446466,0.444353,0.312725,0.227518,0.0703921,0.138947,0.128894,0.0459519,0.152665,0.194211,0.0964608,0.158485,0.190986,0.213852,0.210784,0.148078,0.0561301,0.0939124,0.10864,2.79485,4.72802,1.45347,0.0622121,0.0817008,0.0333949,0.0542911,0.0627621,0.0267416,0.0326005,0.0382706,0.0676526,0.0621974,0.0386303,0.0297644,0.0290112,0.0262333,0.0140015,0.0350791,0.0310489,0.0143532,0.0279857,0.0244104,0.0178856,0.0150276,0.019301,0.0236461,0.0257593,0.0126783,0.0122006,0.0131543,0.0118007,0.0111217,0.0102879,0.0104758,0.0103061,0.0101884,0.0105477,0.0102029,0.0102432,0.0102161,0.0102216,0.0102233,0.0101475,0.0101669,0.0101722,0.0101508,0.0101639,0.0101509
0,0.0440645,0.140471,0.212366,0.464861,0.985104,1.34511,1.9255,1.49395,0.92016,0.844182,1.17997,0.988339,1.5895,1.52773,0.680761,0.784041,0.879172,0.511719,0.507155,0.83869,0.932145,0.813206,0.76098,0.542226,0.886449,0.735854,1.15559,1.38484,0.66657,0.419318,0.446575,0.856111,0.740704,0.7272,0.3889,0.366895,0.32772,0.785638,0.616524,0.634064,0.869758,0.938267,0.766224,0.713135,0.415665,0.469585,0.42977,0.226484,0.50564,0.332733,1.39116,4.8324,2.90209,0.272576,0.209132,0.231011,0.441283,0.475401,0.278942,0.379583,0.204729,0.0713269,0.0446604,0.137048,0.12562,0.128184,0.108065,0.198181,0.151999,0.227038,0.114517,0.218387,0.185898,0.0832416,0.0738164,0.0849018,0.704036,1.17948,0.337924,0.0604049,0.0878781,0.0405588,0.0586335,0.0603024,0.0440561,0.0708793,0.073431,0.0738633,0.0705365,0.041558,0.0352762,0.0452784,0.0178191,0.0174064,0.017416,0.0278415,0.0238771,0.0239025,0.0152627,0.0143513,0.0133942,0.0250021,0.0189737,0.0113802,0.0125166,0.0112156,0.0108707,0.0109118,0.0106627,0.0103932,0.0102784,0.0102416,0.0101784,0.0102937,0.0102156,0.0101895,0.0101986,0.01018,0.0101981,0.0101585,0.0101621,0.010162,0.0101659,0.0101598,0.0101571
