0.0899196,0.312581,0.422301,0.62132,1.01998,1.35258,1.52634,1.48494,1.50854,1.73399,1.16992,1.17914,0.990058,0.609083,0.720055,0.696024,1.45077,1.6927,0.638606,0.956677,1.44221,0.656879,0.831755,1.11797,0.694918,0.674382,1.16994,0.563511,0.635745,0.623788,0.657999,0.714521,0.650399,0.374547,0.646498,0.430108,0.388716,0.252864,0.211329,0.666698,0.740746,0.306614,0.56358,0.499856,0.395249,0.351889,0.350999,0.332862,0.37969,0.299818,5.69349,18.0401,10.1804,0.407562,0.273602,0.261063,0.18622,0.122469,0.122936,0.146944,0.135221,0.111225,0.0986013,0.136615,0.132948,0.175258,0.223563,0.131751,0.12312,0.0795438,0.0623447,0.056858,0.0739611,0.0954162,0.0869521,0.10673,2.46898,4.37533,1.3823,0.0595868,0.0669491,0.050032,0.0524311,0.0425451,0.0479903,0.0504949,0.0539114,0.0283131,0.0594002,0.0473201,0.0158753,0.0190263,0.0201233,0.0202534,0.0266903,0.0163216,0.0209927,0.0232014,0.0177109,0.0157728,0.0149204,0.01368,0.0177132,0.0134631,0.011296,0.0134215,0.0113213,0.0103153,0.011898,0.0108278,0.0101207,0.0104645,0.0100368,0.0100141,0.0100035,0.0100011,0.0100013,0.0100013,0.0100009,0.0100009,0.010001,0.0100009,0.0100009,0.0100009,0.0100009,0.0922019,0.286393,0.397801,0.486984,0.751631,0.889083,1.04498,1.40145,1.62751,1.63364,1.02801,1.03018,0.681025,0.763651,0.62449,0.454919,1.23759,1.57186,0.81533,0.808026,1.25772,0.38112,0.614516,1.34371,1.10045,1.19227,1.43977,0.88534,0.609657,0.772588,1.1682,0.90791,0.662054,0.614238,0.764533,0.717735,0.576563,0.534345,0.593586,0.744511,0.698883,0.378472,0.508964,0.602359,0.640844,0.409685,0.570893,0.388831,0.471942,0.33246,5.76891,18.2125,10.2233,0.366043,0.295382,0.347131,0.174888,0.171936,0.0894157,0.13013,0.269247,0.189266,0.0652868,0.127072,0.162547,0.147139,0.196793,0.248494,0.263611,0.0849573,0.0438257,0.0751412,0.0788595,0.126794,0.0952698,0.0941616,2.47894,4.41493,1.4012,0.063977,0.0820683,0.0589371,0.0828766,0.050503,0.0737984,0.0603204,0.049716,0.0291511,0.0550247,0.0519529,0.0370819,0.031585,0.0289259,0.0305939,0.0330667,0.0242993,0.0233928,0.026971,0.0292626,0.0202134,0.0143183,0.0170029,0.0248592,0.019016,0.0145435,0.0151962,0.010546,0.0101985,0.0113637,0.0103854,0.0102146,0.0104116,0.0100022,0.0100029,0.0100057,0.0100013,0.0100017,0.0100015,0.0100012,0.0100011,0.0100015,0.0100012,0.0100011,0.0100011,0.0100011,0.0690333,0.257673,0.471884,0.486871,0.58575,1.52164,2.02752,1.7323,1.30369,1.71792,0.813392,1.29518,0.761906,0.529899,0.437431,0.598713,1.47432,1.35996,0.932432,1.66296,1.47733,0.931219,0.781571,0.639993,0.534489,0.768678,0.941058,0.376962,1.03883,0.63119,0.593105,0.529645,0.575016,0.248321,0.784671,0.608619,0.406057,0.415879,0.291075,0.485389,0.586557,0.286753,0.440306,0.581453,0.351476,0.365803,0.232972,0.217965,0.365464,0.236938,5.20785,16.3368,9.14105,0.298449,0.230887,0.253218,0.17956,0.150639,0.0987432,0.105453,0.0654753,0.071748,0.0815767,0.0751651,0.0730926,0.114879,0.168623,0.125279,0.0853738,0.0622242,0.0515282,0.0683268,0.0666415,0.0958265,0.0772022,0.0805748,2.21371,3.96073,1.26252,0.0510357,0.0643656,0.0385731,0.035687,0.0457654,0.0457009,0.0581841,0.0457048,0.0245662,0.046241,0.0348925,0.0225415,0.0260288,0.0209071,0.0272412,0.0315625,0.0155718,0.0199748,0.0205243,0.0192808,0.0169523,0.0242163,0.0141833,0.0109351,0.0202235,0.0133235,0.0129862,0.0123854,0.0132474,0.0140313,0.0138734,0.0117029,0.0119825,0.0112506,0.0112776,0.0107223,0.0109084,0.0108374,0.0110411,0.0106963,0.0109002,0.010756,0.0107787,0.0107169,0.0107523,0.0107153,0.0897028,0.396917,0.307884,0.61012,0.621917,1.14438,1.12801,2.09083,1.66308,1.40473,0.959715,0.818733,1.75578,0.993177,0.701961,0.787468,0.972102,1.37192,0.989985,0.891664,1.14729,0.821987,1.03316,1.22793,1.04824,0.932888,1.12193,0.656792,0.728311,0.732264,0.899034,0.682096,0.696419,0.35152,0.79567,0.641482,0.2106,0.270775,0.303724,0.675374,0.705073,0.278164,0.433191,0.48658,0.441868,0.481164,0.366212,0.354613,0.401107,0.314257,5.40893,17.1943,9.67814,0.350613,0.252847,0.297678,0.172852,0.119438,0.100582,0.0962192,0.127854,0.096704,0.0753154,0.127845,0.161176,0.148428,0.181238,0.130448,0.113202,0.0504231,0.0506379,0.0528102,0.0657361,0.110078,0.0853256,0.0932413,2.34455,4.17138,1.31206,0.060427,0.0701006,0.0538255,0.0543099,0.059503,0.0544487,0.0484194,0.0449628,0.0229978,0.0545049,0.0465151,0.0210713,0.0189087,0.0151729,0.0285001,0.031691,0.0183479,0.0243098,0.022905,0.0222603,0.0183719,0.0179152,0.0155225,0.0177211,0.0178265,0.0140219,0.0146321,0.011957,0.0113407,0.0114227,0.0105962,0.0104973,0.0106018,0.0100127,0.0102378,0.0100068,0.0100923,0.0100357,0.0100108,0.0100229,0.0100141,0.0100134,0.0100089,0.0100124,0.0100116,0.0100116,0.0539336,0.277501,0.312785,0.227302,0.474012,0.803856,1.06354,1.2462,1.03348,1.11271,0.663345,0.722736,0.54681,0.710954,0.573851,0.435221,1.00216,0.965757,0.576122,1.20919,1.09085,0.885139,0.388107,0.20867,0.239806,0.956237,1.0576,0.430144,0.499953,0.458578,0.888891,0.528983,0.606236,0.252871,0.58936,0.358049,0.283814,0.29016,0.214824,0.535783,0.595145,0.240236,0.373572,0.354933,0.244924,0.306603,0.413881,0.301348,0.395278,0.264797,4.7463,15.2591,8.64367,0.358189,0.241329,0.283544,0.190376,0.156866,0.123131,0.0903653,0.0764939,0.0698882,0.0977305,0.111759,0.133685,0.144673,0.197595,0.124374,0.0847108,0.0544272,0.0623483,0.0716771,0.0728429,0.105388,0.0805772,0.0999025,2.08837,3.70883,1.14661,0.0499934,0.0701003,0.0455394,0.0609341,0.038918,0.0358512,0.0368665,0.0375536,0.0219145,0.0463354,0.0371004,0.0174885,0.0187615,0.0177067,0.0192162,0.0247103,0.0151082,0.0208705,0.0170747,0.0250024,0.0137663,0.0143089,0.0137565,0.0134107,0.0208664,0.0105725,0.0106432,0.0104137,0.0118379,0.0119912,0.0114342,0.010158,0.0105524,0.010042,0.0102694,0.0100241,0.0101145,0.0100205,0.0100945,0.0100001,0.0100577,0.0100141,0.0100056,0.0100028,0.0100091,0.0100058,0.0835252,0.295128,0.368077,0.37695,0.279792,0.557688,1.08044,1.55611,2.3035,1.825,1.15848,0.835996,1.3939,1.78412,0.977485,0.747476,1.01015,1.22983,0.657141,1.23784,1.36051,1.1526,1.04642,0.951376,0.890831,0.889849,1.21892,0.676336,0.553885,0.591796,0.912765,0.593017,0.643177,0.627036,0.905146,0.743535,0.250326,0.248123,0.288342,0.687591,0.695258,0.319254,0.489542,0.49917,0.425242,0.435028,0.397619,0.383239,0.297454,0.354733,5.19225,16.6353,9.43426,0.425829,0.328651,0.333009,0.246531,0.151447,0.159342,0.0878973,0.161345,0.129523,0.088824,0.146926,0.175238,0.171435,0.211735,0.179549,0.149485,0.0450679,0.083646,0.0686564,0.095207,0.120441,0.110333,0.114399,2.28531,4.03915,1.25781,0.0690572,0.0527858,0.0574232,0.059402,0.0538706,0.0503651,0.048262,0.049067,0.0261372,0.0574094,0.0481302,0.0220746,0.018007,0.0167883,0.0329055,0.0366141,0.0222596,0.0245959,0.0207645,0.0252217,0.0180061,0.0145584,0.0167913,0.0175599,0.0183547,0.0123151,0.0140586,0.01166,0.0121726,0.0127198,0.0112541,0.010116,0.0105112,0.0102073,0.0101744,0.010064,0.0101131,0.0100365,0.0100809,0.0100889,0.0100423,0.0100445,0.0100357,0.0100373,0.0100355,0.0100363,0.0974557,0.319372,0.240124,0.280247,0.644873,1.00305,1.18411,1.32539,1.41458,1.26988,1.09271,0.942638,1.26842,0.739867,0.401798,0.633011,1.22146,0.955049,0.511839,1.04783,1.35818,1.69885,0.895725,0.413534,0.287189,0.885343,1.06636,0.529776,0.614153,0.861276,0.774995,0.543545,0.797328,0.494864,0.767153,0.628293,0.863209,0.531256,0.344881,0.676125,0.730756,0.269432,0.398291,0.409344,0.425891,0.364206,0.434915,0.316645,0.551761,0.354837,5.53632,17.7747,10.1226,0.497916,0.350956,0.36707,0.319783,0.315485,0.211715,0.128681,0.141182,0.111728,0.102371,0.155875,0.24108,0.169264,0.217719,0.155229,0.124874,0.0755666,0.10467,0.141783,0.131997,0.134527,0.116837,0.125835,2.45416,4.31425,1.34361,0.0672831,0.0955806,0.0512313,0.0613783,0.0482024,0.0473122,0.0449472,0.0386145,0.0257264,0.0538699,0.0467207,0.0229525,0.0287128,0.0431795,0.0314768,0.0311931,0.0193553,0.0269923,0.0180614,0.0221404,0.0206727,0.0145244,0.013731,0.0146845,0.017218,0.0109038,0.0103531,0.0112385,0.016141,0.0126334,0.0104084,0.0100556,0.0100125,0.0100112,0.0100293,0.0100067,0.0100065,0.0100041,0.0100066,0.0100072,0.0100063,0.0100033,0.0100044,0.010004,0.010004,0.010004,0.0698765,0.349175,0.342615,0.597251,1.25988,1.14014,1.25022,1.22398,2.27518,2.11209,0.985593,1.43828,1.97505,1.27936,0.830686,0.264754,0.653442,0.713514,0.768152,1.314,1.67869,1.64667,0.883642,0.442408,0.462785,0.746559,1.13199,0.737075,0.586533,0.817908,0.830621,0.732324,0.777272,0.8323,0.783056,0.430053,0.6906,0.297566,0.304295,0.496345,0.499601,0.483668,0.446985,0.274172,0.28622,0.388495,0.435672,0.233964,0.26977,0.311425,5.36523,17.2336,9.81481,0.510296,0.353349,0.301006,0.236168,0.129251,0.100215,0.22108,0.121179,0.107861,0.0890811,0.152846,0.164085,0.153871,0.192109,0.143941,0.144958,0.133968,0.0538558,0.0578829,0.089167,0.116406,0.115218,0.136054,2.37981,4.18313,1.30103,0.0661609,0.0465576,0.0386477,0.061903,0.0504094,0.0369455,0.0312498,0.0440553,0.0423129,0.0400683,0.0362879,0.0233161,0.0192358,0.0343214,0.0253719,0.0314101,0.0284368,0.0280887,0.0241421,0.022792,0.0199771,0.0145747,0.0167835,0.0162882,0.0161911,0.0106757,0.0107502,0.0109348,0.0144676,0.0143358,0.0115762,0.0101945,0.0100764,0.0100116,0.0101508,0.0100188,0.0102348,0.0100243,0.0100198,0.0100037,0.0101099,0.0100111,0.0100059,0.010009,0.0100073,0.0100086,0.0557657,0.122633,0.163581,0.56267,0.437774,0.849008,1.15176,1.20684,1.51179,1.56023,0.679349,0.741475,0.663626,0.515033,0.682816,0.481006,1.31767,1.51169,0.460638,1.26937,1.58639,0.705846,0.741634,1.13442,0.546844,0.40561,0.562489,0.308312,0.558342,0.439155,0.392328,0.629795,0.680472,0.311139,0.610603,0.464274,0.418606,0.432349,0.333282,0.413502,0.646965,0.408375,0.327381,0.448853,0.205796,0.0717627,0.324552,0.345585,0.523822,0.25736,5.57628,17.6457,9.96282,0.352691,0.275214,0.266413,0.353164,0.314642,0.146537,0.215522,0.243453,0.0722764,0.0414349,0.0441131,0.0931841,0.0377474,0.0418725,0.0603064,0.173253,0.134242,0.0727226,0.144504,0.140215,0.0947365,0.0908503,0.0874333,2.41735,4.27798,1.35514,0.0507519,0.0907475,0.0570096,0.0485584,0.0163561,0.027869,0.0460942,0.0336244,0.0333482,0.0514552,0.0321503,0.022477,0.0258885,0.0251108,0.0213265,0.0264549,0.0154791,0.0233916,0.0196095,0.0147051,0.0120374,0.0164288,0.0123944,0.0103353,0.0132542,0.011149,0.0149621,0.0112737,0.011362,0.0126552,0.0125428,0.0106793,0.0109088,0.0108584,0.0102422,0.0102042,0.0102675,0.0101834,0.0102269,0.0101859,0.0101668,0.0101993,0.0101675,0.0101588,0.0101582,0.0101549,0.0705482,0.389482,0.688031,0.816207,0.500654,0.81576,1.21192,1.61685,1.26149,1.19401,0.379425,0.988224,0.70957,0.584769,0.432003,0.699576,1.11402,1.20227,0.557357,0.793144,1.24034,0.464735,0.70761,1.10269,0.695668,0.817087,1.17204,0.749554,0.607605,0.538135,0.7478,0.734874,0.572292,0.378787,0.617425,0.492995,0.530532,0.445166,0.468173,0.548069,0.720522,0.339936,0.32909,0.451531,0.356371,0.17697,0.502707,0.523046,0.622817,0.277655,4.01762,12.6419,7.01932,0.262576,0.163541,0.295037,0.309724,0.336034,0.169586,0.24554,0.28599,0.0953525,0.0317417,0.0451587,0.0890167,0.0479391,0.0713759,0.0744961,0.196656,0.153711,0.0816364,0.154679,0.127005,0.109525,0.0558006,0.0822986,1.69878,3.06384,0.975677,0.0555113,0.106985,0.0794569,0.0753193,0.0251102,0.0389407,0.0492387,0.0331124,0.0295505,0.0517595,0.0408433,0.0288716,0.0244747,0.0283168,0.0211931,0.0277288,0.015447,0.0205167,0.0212541,0.0220318,0.0162294,0.0149634,0.0132697,0.0248639,0.0127377,0.014156,0.0136077,0.0128945,0.0113514,0.0122821,0.0129199,0.0113259,0.0113224,0.0117762,0.0108443,0.0109208,0.010921,0.0108801,0.0109486,0.0108321,0.0107972,0.0108272,0.0107942,0.010863,0.0107614,0.0107872,0.0753316,0.276016,0.421315,0.574626,0.562121,0.909475,1.64509,1.96018,1.52501,1.62268,0.723885,0.929421,0.838061,0.47969,0.624008,0.74801,1.4892,1.56341,0.599453,1.20962,1.52297,0.983817,0.993441,1.22248,0.589779,0.556015,0.69922,0.307748,0.715466,0.557675,0.469142,0.566225,0.577752,0.229046,0.552549,0.447803,0.382366,0.439989,0.39979,0.42191,0.653413,0.450612,0.362547,0.457388,0.243822,0.0896211,0.340105,0.375934,0.513677,0.241933,4.86824,15.4065,8.67307,0.269183,0.207329,0.259989,0.363666,0.327823,0.132098,0.236741,0.275118,0.0860285,0.0398791,0.0473336,0.0557518,0.0405206,0.0478495,0.0667734,0.193699,0.150082,0.0646905,0.149743,0.14608,0.0998717,0.0692986,0.059664,2.10717,3.73108,1.18679,0.0486754,0.0883411,0.0577717,0.0516368,0.015153,0.0307697,0.0466745,0.0355327,0.0369796,0.0519179,0.0326474,0.0258727,0.0251204,0.0223212,0.0198526,0.0235776,0.0128305,0.0196334,0.0170679,0.0150034,0.0123364,0.0179225,0.0116819,0.0113465,0.0128151,0.0110283,0.0145979,0.0114131,0.0115341,0.0114884,0.0116002,0.0102303,0.0105189,0.010435,0.0101411,0.0101033,0.0101037,0.0100892,0.0101107,0.010084,0.0100792,0.0101051,0.0100726,0.0100859,0.0100818,0.01008,0.0711461,0.22594,0.286779,0.893625,0.495997,0.855795,1.46492,1.69316,1.03959,1.40167,0.731914,1.06474,0.691756,0.552855,0.499721,0.76682,1.16242,1.46443,0.665797,1.09997,1.52965,0.607676,0.881095,1.27478,0.911864,0.89498,0.791456,0.679563,0.940849,0.778803,0.512748,0.625799,0.455512,0.349523,0.646294,0.406784,0.519562,0.488168,0.408968,0.495229,0.635166,0.433565,0.550185,0.516992,0.321538,0.172649,0.446846,0.531423,0.595317,0.321232,3.98556,12.504,6.96203,0.181763,0.213591,0.273969,0.292688,0.325926,0.130631,0.266858,0.299814,0.0935145,0.045317,0.0556176,0.0767134,0.0581821,0.059679,0.0650088,0.209579,0.167274,0.0639692,0.1507,0.11837,0.103154,0.0715141,0.0584422,1.69369,3.02225,0.975401,0.0635707,0.102494,0.080988,0.0681035,0.0236207,0.0354853,0.0523301,0.0526213,0.0344801,0.0488748,0.0366468,0.0257021,0.027562,0.0279148,0.0176289,0.0267806,0.014442,0.016685,0.0163783,0.0166634,0.0173458,0.0201555,0.0127546,0.0183625,0.0120945,0.0132415,0.014221,0.0118987,0.0107977,0.0113763,0.0115483,0.0103047,0.0100611,0.010739,0.0100038,0.0100816,0.010091,0.0100018,0.0101047,0.0100312,0.0100744,0.0100542,0.0100184,0.0100668,0.010032,0.0100424,0.645844,2.36649,4.01304,3.38391,1.64681,3.48821,3.15384,1.32681,1.89865,1.83264,1.23641,1.12997,0.597135,0.620026,0.663012,0.368358,1.13274,1.38384,0.404478,1.26749,1.32761,0.574085,0.530935,1.0213,0.513839,0.49236,0.514225,0.262146,0.59271,0.421651,0.535321,0.545287,0.74565,0.26196,0.510379,0.349611,0.38871,0.376727,0.328682,0.31971,0.566194,0.387492,0.299138,0.42826,0.234826,0.105755,0.354384,0.399764,0.460472,0.221122,4.37348,13.9336,7.84425,0.250577,0.231938,0.207737,0.282145,0.258801,0.11226,0.219733,0.272938,0.0811945,0.0346659,0.0372142,0.0710254,0.0391386,0.0492508,0.0805815,0.187185,0.143839,0.0536583,0.119685,0.110449,0.0805083,0.0750479,0.0514306,1.90942,3.37053,1.0713,0.0465059,0.0798182,0.0596243,0.0546985,0.0139652,0.02544,0.0442395,0.0325865,0.0333092,0.0436452,0.026671,0.0205628,0.0182574,0.0226742,0.0154651,0.023375,0.0134152,0.0221528,0.0193102,0.0176435,0.0119041,0.0144156,0.0104955,0.0126162,0.0111939,0.0105608,0.0125999,0.0106427,0.0105099,0.0117053,0.0107178,0.0101241,0.0100397,0.0109206,0.0100057,0.0100658,0.0100104,0.0100058,0.0100087,0.0100158,0.0100058,0.0100137,0.0100054,0.0100081,0.0100091,0.0100069,0.148983,0.599596,0.783922,0.498194,0.359326,1.03234,1.27865,1.56242,1.37789,0.913588,1.24134,0.860008,1.40962,0.995278,0.651667,0.572261,0.942974,1.37078,0.80673,1.0205,1.41,0.359907,0.730671,1.20015,0.697277,0.865225,1.0324,0.821572,0.525161,0.3589,0.370292,0.697512,0.596591,0.450001,0.550796,0.602006,0.368609,0.521617,0.659725,0.422935,0.56757,0.348462,0.519688,0.62041,0.286775,0.252801,0.386893,0.504653,0.591749,0.360176,4.18011,13.3379,7.53627,0.201192,0.215398,0.408734,0.511154,0.492053,0.184592,0.332784,0.26938,0.0697482,0.079932,0.160596,0.0808835,0.160223,0.110567,0.0704179,0.176839,0.192034,0.0940417,0.224523,0.206902,0.15196,0.0741853,0.0568542,1.83564,3.22656,1.02442,0.0708057,0.100733,0.0758436,0.0590673,0.0338039,0.0310538,0.0629191,0.0521937,0.0304154,0.0407591,0.0338879,0.041602,0.0296519,0.0206523,0.0256819,0.0234499,0.0150959,0.0221797,0.0190383,0.0159804,0.0127526,0.012274,0.0142808,0.0194812,0.0125873,0.0123468,0.0134098,0.011243,0.0104471,0.0105765,0.011266,0.0103429,0.0101269,0.0102738,0.0100086,0.0100144,0.0100688,0.0100289,0.0100083,0.0100337,0.0100182,0.0100194,0.010021,0.0100159,0.0100181,0.0100162,0.0529926,0.169727,0.357832,0.94492,0.55443,0.593539,1.23024,1.6865,1.38157,1.46144,1.09738,1.24424,0.771108,0.599125,0.229758,0.496752,0.967902,1.07632,0.718677,1.56361,1.33704,0.97068,0.624916,0.575888,0.438965,0.790815,0.977519,0.569263,0.483732,0.426655,0.506126,0.542036,0.654657,0.27869,0.675943,0.439317,0.584338,0.489786,0.26525,0.487486,0.742409,0.444643,0.389675,0.402486,0.331927,0.222577,0.290356,0.354252,0.47957,0.247177,8.74727,27.565,15.4121,0.463548,0.129827,0.162563,0.181717,0.188981,0.0976585,0.204634,0.259982,0.0961238,0.0553494,0.0664699,0.0881486,0.0598833,0.0838147,0.104079,0.185628,0.128223,0.0489951,0.0902802,0.076052,0.059846,0.0358533,0.139317,3.71289,6.70261,2.10324,0.0467228,0.0836979,0.0659112,0.0511955,0.0460722,0.0435969,0.0528479,0.0433552,0.0443026,0.062753,0.0434494,0.0289934,0.0329367,0.0343775,0.0311676,0.0367932,0.0291672,0.0299379,0.0290967,0.0280778,0.0288619,0.0255524,0.0233774,0.0349783,0.0236327,0.025374,0.0243356,0.0253604,0.0244413,0.0242675,0.0236102,0.0241452,0.0237801,0.0235047,0.0233443,0.0232552,0.0230543,0.0230637,0.0228883,0.0228096,0.0226577,0.0226355,0.0225584,0.022524,0.0224542,0.0224244,0.0648057,0.167842,0.297844,0.726227,0.283758,0.546825,0.897316,1.03297,1.60021,1.34171,1.13317,1.06378,1.92154,1.21838,0.619257,0.696559,0.843874,0.825791,0.413092,1.07075,1.2588,0.868572,0.923506,0.636636,0.453614,1.27307,1.88495,0.728934,0.63366,0.593197,0.456917,0.667179,0.412019,0.485024,0.712827,0.425293,0.447594,0.330201,0.187015,0.419108,0.585127,0.27293,0.173499,0.25747,0.227044,0.197326,0.268765,0.326182,0.414827,0.194986,10.9954,34.4043,19.2167,0.599601,0.0995305,0.151447,0.175499,0.15636,0.106634,0.185345,0.2271,0.0861436,0.0597468,0.0666201,0.0796495,0.0480435,0.0799149,0.078694,0.154609,0.116349,0.0435883,0.0786017,0.0730381,0.0480004,0.0445259,0.181279,4.62124,8.37362,2.63239,0.0284536,0.0730117,0.0669821,0.0596052,0.0566824,0.0521228,0.0542111,0.0469679,0.0451566,0.056337,0.0465245,0.0385603,0.0389383,0.038283,0.0372158,0.0421641,0.0362622,0.0340507,0.0338951,0.0327607,0.0347988,0.0301012,0.0271449,0.0516973,0.0299212,0.030452,0.028215,0.0302388,0.0283528,0.0285655,0.0281303,0.028054,0.0277639,0.0275644,0.0272717,0.0272246,0.0269386,0.0268212,0.0266914,0.0265384,0.0263689,0.0262741,0.0261849,0.0261237,0.0260457,0.0259944,0
